Batch Number,Start Listing Date and Time (IST),Stop Listing at Date and Time (IST),Start bid price (Rs.),Initial bid cost (Tickets),Initial status check cost (Tickets),Reference ID,Category,Product Title,Description,MSRP,Base Price
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,882,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
82,2021-11-16 21:00:00 +0000 +0000,2021-11-17 09:00:00 +0000 +0000,1,1,1,951,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Coffee,3999,3959
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,791,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Brown,3999,3959
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,1055,Apparel,Leather Jacket Cherry-M,Leather Retail� Women's Solid Faux Leather Jacket M Cherry,3999,3959
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,605,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Cherry,3999,3959
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,AF 299,Bags Travel Accessories,Skybags Luggage Bag,Check-In Luggage (76.5 Cm) - Spotlight 4W Exp Strolly,4299,4256
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,AF 392,Furniture & Fixtures,Hybrix Wall Lamp,Hybrix Uplight Wall Lamp (Pack Of 6),3655,3618
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,294,Home Furnishing,Living Room Set,40 Pcs Living Room Set + Free 1 Matching Fleece Blanket Blue,4999,4949
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,822,Home & Kitchen,"Barbeque Grill, knife set",Shopper52 Charcoal Barbeque Grill with Kitchen Knife Set    ,3499,3464
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,AF 647,Health & Beauty,Rossmax Bp Machine,Rossmax Mj701F Blood Pressure Monitor,3600,3564
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,526,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black,3999,3959
83,2021-11-17 01:00:00 +0000 +0000,2021-11-17 13:00:00 +0000 +0000,1,1,1,AF 337,Watches,Diesel Men Watch,Dz1784 Armbar Analog Watch - For Men,4647,4600
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,587,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Black,3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,1056,Apparel,Leather Jacket Cherry-L,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,849,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Blue,3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,644,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Grey,3398,3364
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,AF 1117,Health & Beauty,Beauty Showoff Mascara,Beautyaddicts Showoff Mascara 11.7 ml (Dark),3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,53,Apparel,Women Dress with Shrug,Leyazo - Pack of 2 Dresses with Shrug Size-  L,3197,3165
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,980,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Cherry,3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,811,Home & Kitchen,Drill Machine - 13 PC SET,Powerful Drill Machine with 13Pcs Drill Bit Set and 40 Pcs Screwdriver Set,3999,3959
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,AF 1288,Furniture & Fixtures,Furncentral Book Shelf,FurnCentral Metal Open Book Shelf,3199,3167
84,2021-11-17 05:00:00 +0000 +0000,2021-11-17 17:00:00 +0000 +0000,1,1,1,AF 291,Home Appliances,Prestige Juicer,"Prestige 500W Juicer (1 Jar, Black)",4595,4549
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,AF 1912,Home Appliances,Jm Fshion Ladder,J M FASHION J M 2 MTR Aluminium Ladder,3399,3365
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,AF 215,Home Appliances,Kent Electric Cooker,Kent Electric 1.8L Rice Cooker With Steaming Feature,3590,3554
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,AF 1754,Home Appliances,Digitrendz Fog Machine,DIGITRENDZZ 900W Professional Disinfection Fog Machine,4999,4949
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,295,Home Furnishing,Living Room Set,40 Pcs Living Room Set + Free 1 Matching Fleece Blanket Brown,4999,4949
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,515,Home & Kitchen,Instant water heater,Shopper52 Instant Water Heater Electric Heating Tap Tankless,3999,3959
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,942,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Pink,3999,3959
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,AF 175,Home Appliances,Eureka Forbes Vaccum Cleaner,Eureka Forbes Quick Clean Dry Vaccum Cleaner Reusable Dust Bag,3249,3216
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,243,Kitchen,Pressure Cooker Combo,Shagun 4 Pressure Cooker Combo with 2 Common Lids,3999,3959
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,AF 1043,Fashion & Jewelry,Kuber Industries Bath Robe,KUBER INDUSTRIES Brown Free Size Bath Robe,4700,4653
85,2021-11-17 09:00:00 +0000 +0000,2021-11-17 21:00:00 +0000 +0000,1,1,1,999,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket M Black,4999,4949
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,AF 690,Computer Accessories,Razer Gaming Keyboard,Razer Cynosa V2 - Chroma RGB Wired Usb Gaming Keyboard,4836,4787
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,492,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,AF 801,Computer Accessories,Hp Printer,Hp Deskjet 2331 Multi-Function Color Printer,3498,3463
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,567,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Green,3999,3959
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,AF 852,Curios & Decorations,Wonderlnd Fountain,Wonderland 14 Inch H Table - Fountain Dove Fountain With Flower With Motor,3799,3761
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,671,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Multi,3398,3364
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,AF 1535,Home Appliances,Orient Air Cooler,Orient Electric 16 L Room/Personal Air Cooler,4599,4553
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,889,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,512,Home & Kitchen,Electric Drill Machine,shopper 52 Cast Iron Electric Drill Machine - 41 Pieces Tool Kit Set Black,3999,3959
86,2021-11-17 13:00:00 +0000 +0000,2021-11-18 01:00:00 +0000 +0000,1,1,1,1002,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Black,4999,4949
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,AF 1875,Furniture & Fixtures,Luvlap Starshine/Babystroller,"LuvLap Starshine Baby Stroller Stroller (3, Red)",3460,3425
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,667,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Floral,3398,3364
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,AF 1651,Home Appliances,Bajaj Microwave Oven,BAJAJ 17 L Solo Microwave Oven,4149,4107
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,640,Home & Kitchen,Camping tent,Camping Tent Portable1 Pcs Sleeping Bag - 4TENTSLEEPING    ,4999,4949
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,648,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Beige,3398,3364
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,654,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super StretchableThree Seater Purple,3398,3364
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,902,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Cherry,3999,3959
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,583,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Black,3999,3959
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,846,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Black,3999,3959
87,2021-11-17 17:00:00 +0000 +0000,2021-11-18 05:00:00 +0000 +0000,1,1,1,915,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket L Cherry,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,537,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black1,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,AF 1846,Home Appliances,Brancley Ladder,"Brancley Aluminium Ladder (With Platform, Hand Rail)",4999,4949
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,1084,Home & Kitchen,Plastic shoerack-CUBESHRK,10 Door Plastic Sheet Shoe Rack Storage - CUBESHRK (Purple)    ,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,934,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,894,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Blue,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,499,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket S Black,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,AF 165,Watches,Real Me Watch,"Realme Watch S (Black Strap, Regular)",4999,4949
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,533,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Black1,3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,989,Home & Kitchen,Electric Drill Machine,"10mm Electric Drill Machine, 40PC Screwdriver and 48in1 Wrench Spanner Set",3999,3959
88,2021-11-17 21:00:00 +0000 +0000,2021-11-18 09:00:00 +0000 +0000,1,1,1,920,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Blue,3999,3959
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,AF 1266,Furniture & Fixtures,Jaypee Cabinet,Jaypee storage Cabinet,4300,4257
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,AF 1309,Electronics,Google Media Streaming Device,Google Chromecast 3 Media Streaming Device,3499,3464
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,968,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Brown,3999,3959
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,548,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Black,3999,3959
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,1038,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,1005,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket S Cherry,4999,4949
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,AF 1234,Audio & Speakers,Zoook Home Theatre,Zoook 55 W Bluetooth Tower Speaker,3499,3464
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,AF 1223,Bags Travel Accessories,Skybags Trolley Bag,SKYBAGS Small Cabin Luggage (58 cm),3088,3057
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,659,Home & Kitchen,Cortina Spandex 3 seater,Cortina Spandex & Polyester Fabric Super Stretchable Three Seater Blue,3398,3364
89,2021-11-18 01:00:00 +0000 +0000,2021-11-18 13:00:00 +0000 +0000,1,1,1,AF 1739,Home Appliances,Sauran Grass Trimmer,Sauran Tiller Attachment for Brush Grass Trimmer,3441,3406
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,AF 343,Watches,Scuderia Ferrari Watch,0830614 Red Rev Analog Watch - For Men,4186,4144
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,504,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,1081,Home & Kitchen,Plastic shoerack-CUBESHRK,10 Door Plastic Sheet Shoe Rack - CUBESHRK (Black)  ,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,1141,Health Appliances,ELECTRIC BED WARMER,ELECTRIC BED WARMER Dr.Odin,3399,3365
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,802,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Coffee,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,AF 98,Audio & Speakers,Ptron Earphones,Ptron Basspods 481,3799,3761
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,AF 1813,Furniture & Fixtures,Bathla Ladder,Bathla Advance 5-Step Foldable Ladder,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,895,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Blue,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,801,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Coffee,3999,3959
90,2021-11-18 05:00:00 +0000 +0000,2021-11-18 17:00:00 +0000 +0000,1,1,1,498,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,464,Home & Kitchen,Drill Machine  Wrench Set,Buy Shopper52 New 10mm  Drill Machine With Snap N Grip Wrench Set    ,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,AF 1864,Home Appliances,Freiheit Ladder,FREIHEIT Eurostar 8 Feet Aluminium Ladder,4399,4355
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,AF 617,Health & Beauty,Medtech Oximeter,Medtech Oxyguard Pulse Og-05 Oximeter,3799,3761
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,954,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XS Blue,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,795,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Brown,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,1042,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket L Brown,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,632,Home & Kitchen,Portable Wardrobe,Shopper52 Fancy & Portable Collapsible Wardrobe - 88130A-MR    ,3999,3959
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,AF 873,Furnishing & Linen,S N Traders Velvet Sofa Cover,"S N Traders Velvet, Cotton Sofa Cover",4999,4949
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,AF 1654,Home Appliances,Panasonic Microwave Oven,Panasonic 20 L Solo Microwave Oven,4890,4841
91,2021-11-18 09:00:00 +0000 +0000,2021-11-18 21:00:00 +0000 +0000,1,1,1,1089,Home & Kitchen,Portable trekking tent,"Camping Tent Portable Foldable Tent -8 Person Tent ,Sleeping Bag 1 Pcs     ",4999,4949
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,AF 1859,Home Appliances,Dey Ladder,DEY ENTERPRISE 4 Step Foldable Aluminium Ladder,3799,3761
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,570,Apparel,Men's Leather�Jacket,Leather Retail� Mens Solid Faux Leather Jacket XL Green,3999,3959
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,AF 1346,Health & Beauty,Stila Eyebrow Pencil,"Stila Stay All Day Waterproof Brow Color, Light (Light)",3999,3959
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,AF 1478,Home Appliances,Blowhot Ariel Chimney,BlowHot Ariel Black Chimney Wall Mounted Chimney,4990,4940
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,1037,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Black,3999,3959
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,1083,Home & Kitchen,Plastic shoerack-CUBESHRK,Door Plastic Sheet Shoe Rack Storage  - CUBESHRK (Green)    ,3999,3959
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,611,Home & Kitchen,BBQ Grill & knife set,Charcoal BBQ Grill with Cooking Si Spatula Brush & Kitchen Knife Set    ,3499,3464
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,AF 1759,Home Appliances,Urancia Sprayer,Urancia Zinc Alloy Lawn Watering Sprayer 4 L Hand Held Sprayer,3922,3882
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,884,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
92,2021-11-18 13:00:00 +0000 +0000,2021-11-19 01:00:00 +0000 +0000,1,1,1,1087,Home & Kitchen,Portable camping tent,Camping Tent Portable Foldable Tent Sleeping Bag 2 Pcs    ,4999,4949
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,1016,Apparel,Women Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XXL Pink,4999,4949
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,800,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Coffee,3999,3959
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,1082,Home & Kitchen,Plastic shoerack-CUBESHRK,10 Door Plastic Sheet Shoe Rack Storage - CUBESHRK (Blue)    ,3999,3959
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,44,Home Furnishing,Bedsheet Set,Grand Festive Bedroom Collection,4999,4949
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,AF 1918,Furniture & Fixtures,Marusthalee Wooden Temple,Marusthalee Pooja Mandir for home,3759,3721
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,AF 1518,Health & Beauty,Nars Highlighter,"Nars Illuminator, Copacabana Highlighter (Brown)",4999,4949
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,AF 1857,Home Appliances,Deczo Ladder,DECZO Ladder 2 Meter Aluminum Made Portable Telescopic Ladder,4830,4781
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,248,Home Furnishing,Luxury Covers Set,Pick Any 1 - 41 Pc Chenille Luxury Sofa + Deewan Set - Purple,4999,4949
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,519,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M Multi,3999,3959
93,2021-11-18 17:00:00 +0000 +0000,2021-11-19 05:00:00 +0000 +0000,1,1,1,AF 1836,Home Appliances,Alco Ladder,Alco 5-step + 1 platform strong and heavy duty Aluminium Ladder,3299,3266
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,AF 1110,Furnishing & Linen,Dekor World Table Linen,Dekor World Organic Cotton Table Linen Set,3299,3266
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,242,Home Furnishing,Jaipuri Print Bedsheet,Royal Roots- pack of 5 jaipuri print bedsheet,4999,4949
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,AF 1420,Health & Beauty,Anastasia Foundation,"Anastasia foundation300c Foundation (white, 30 ml)",4500,4455
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,584,Apparel,Women's Leather� Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Black,3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,842,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XS Black,3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,796,Apparel,Mens Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket XXL Brown,3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,530,Apparel,Mens leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket 3XL Black,3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,865,Apparel,Men Solid Leather Jacket,Leather Retail� Mens Solid Faux Leather Jacket M White,3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,AF 819,Camera & Photography,Tejraj Camera Lens,"Tejraj And Co Celestron Omni 15Mm Plossl 1.25"" Eyepiece 50� Lens",3999,3959
94,2021-11-18 21:00:00 +0000 +0000,2021-11-19 09:00:00 +0000 +0000,1,1,1,930,Apparel,Women's Leather Jacket,Leather Retail� Women's Solid Faux Leather Jacket XL Black,3999,3959
